"OUTLET_ID","LATITUDE","LONGITUDE","DEALER_NAME","GSSN_OUTLET_ID","DEALER_PHONE","DEALER_FAX","DEALER_ADDRESS_LINE1","DEALER_ADDRESS_LINE2","DEALER_CITY","DEALER_STATE","DEALER_ZIP","DEALER_REGION_CODE","MAYBACH_DEALER_INDICATOR_FRANCHISE","ELITE_AMG_PERFORMANCE_CENTER","AMG_PERFORMANCE_CENTER_INDICATOR","SERVICE_ONLY_DEALER_INDICATOR","DEALER_PREMIUM_EXPRESS_INDICATOR","ZERO_EMISSION_VEHICLE_STATE_INDICATOR","FRANCHISE_MB","FRANCHISE_SM","FRANCHISE_SPRINTER","DEALER_WEBSITE","DEALER_WEBSITE_SERVICE","DEALER_WEBSITE_SALES","DEALER_COUNTRY","LANGUAGES_SPOKEN","CREATED_BY","CREATED_DATE","UPDATED_BY","UPDATED_DATE"
"5455","44.2994181","-79.6816617","Mercedes-Benz Barrie","GS0002587","705-431-2264","705-431-5870","2440 Doral Drive","","Innisfil","on","L9S 0A3","Central","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-barrie.ca","https://www.mercedes-benz-barrie.ca/owners/book-service-appointment/","https://www.mercedes-benz-barrie.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible|Coupe|Hatchback|SUV|Sedan","ca","en","StarEai","11/1/2018","StarEai","11/1/2018"
"5573","46.4490297","-81.004964","Mercedes-Benz of Sudbury","GS0002589","705-522-7777","705-522-2612","2097 Long Lake Road","","Sudbury","on","P3E 5H2","Central","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-sudbury.ca","https://www.mercedes-benz-sudbury.ca/owners/book-service-appointment/","https://www.mercedes-benz-sudbury.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible|Coupe|Hatchback|SUV|Sedan","ca","en","StarEai","11/2/2018","StarEai","11/2/2018"
"5661","43.4441547","-79.7012989","M-B Oakville Autohaus","GS0014532","905-845-6623","905-845-3477","300 South Service Road West","","Oakville","on","L6K 3X5","Central","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-oakville.ca","https://www.mercedes-benz-oakville.ca/owners/book-service-appointment/","https://www.mercedes-benz-oakville.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz","ca","en","StarEai","11/3/2018","StarEai","11/3/2018"
"5910","43.6611839","-79.3566682","Mercedes-Benz Downtown","GS0002593","416-947-9000","416-947-0881","761 Dundas Street East","","Toronto","on","M5A 4N5","Central","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-downtown-toronto.ca","https://www.mercedes-benz-downtown-toronto.ca/service/schedule-service/","https://www.mercedes-benz-downtown-toronto.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","11/5/2018","StarEai","11/5/2018"
"5915","43.7969981","-79.4285229","Mercedes-Benz Thornhill","GS0002595","905-886-6881","905-886-7936","228 Steeles Avenue West","","Thornhill","on","L4J 1A1","Central","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-thornhill.ca","https://www.mercedes-benz-thornhill.ca/service/schedule-service/","https://www.mercedes-benz-thornhill.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","11/6/2018","StarEai","11/6/2018"
"5917","43.6142085","-79.6998247","Mercedes-Benz Mississauga","GS0014946","905-363-3322","905-363-0385","6120 Mavis Road","","Mississauga","on","L5V 2X4","Central","N","N","N","","Y","","mb","sm","sp","https://www.mercedes-benz-mississauga.ca","http://consumer.xtime.com/scheduling/?webKey=mercedesbenzmiss&amp;skipRedirect=true&amp;VARIA%20NT=mercdes-benz&amp;WMODE=true&amp;cp3redirect=1","https://www.mercedes-benz-mississauga.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","11/7/2018","StarEai","11/7/2018"
"5923","43.8582748","-79.3040555","Mercedes-Benz Markham","GS0002596","905-305-1088","905-305-1080","8350 Kennedy Road","","Markham","on","L3R 0W4","Central","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-markham.ca","https://www.mercedes-benz-markham.ca/service/schedule-service/","https://www.mercedes-benz-markham.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","11/8/2018","StarEai","11/8/2018"
"5925","43.6227128","-79.5205646","Mercedes-Benz Etobicoke Service","GS0040056","416-252-7244","416-255-3565","1156 The Queensway","","Etobicoke","on","M8Z 1R4","Central","N","N","Y","","N","","mb","sm","","https://www.mercedes-benz-etobicoke.ca","http://consumer.xtime.com/scheduling/?webKey=mercedesbenzquns&amp;skipRedirect=true&amp;VARI%20ANT=mercdes-benz&amp;WMODE=true&amp;cp3redirect=1","https://www.mercedes-benz-etobicoke.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","11/10/2018","StarEai","11/10/2018"
"5930","43.7133885","-79.3613345","Mercedes-Benz Midtown","GS0014568","416-847-7400","416-847-7473","849 Eglinton Ave East","","Toronto","on","M4G 2L5","Central","Y","N","N","","Y","","mb","sm","sp","https://www.mercedes-benz-midtown-toronto.ca","https://www.mercedes-benz-midtown-toronto.ca/service/schedule-service/","https://www.mercedes-benz-midtown-toronto.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","11/11/2018","StarEai","11/11/2018"
"5934","43.8342986","-79.5343646","Mercedes-Benz Maple","GS0017730","905-585-9300","905-585-9301","9300 Jane Street","","Maple","on","L6A 0C5","Central","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-maple.ca","https://www.mercedes-benz-maple.ca/service/schedule-service/","https://www.mercedes-benz-maple.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","11/12/2018","StarEai","11/12/2018"
"6625","49.8321966","-97.2083741","Mercedes-Benz Winnipeg","GS0002597","204-667-2467","204-663-5359","23 Rothwell Road","","Winnipeg","mb","R3P 1A6","Western","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-winnipeg.ca","https://www.mercedes-benz-winnipeg.ca/service/schedule-service/","https://www.mercedes-benz-winnipeg.ca/new-vehicles/","ca","en","StarEai","11/13/2018","StarEai","11/13/2018"
"7390","52.0853507","-106.6530569","Mercedes-Benz Saskatoon","GS0015590","306-242-6024","306-373-6700","715 Melville Street","","Saskatoon","sk","S7J 5L2","Western","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-saskatoon.ca","https://www.mercedes-benz-saskatoon.ca/owners/request-book-service-appointment/","https://www.mercedes-benz-saskatoon.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible|Coupe|Hatchback|SUV|Sedan","ca","en","StarEai","11/14/2018","StarEai","11/14/2018"
"7795","50.4662101","-104.60551","MB Regina","GS0016602","306-757-2369","306-757-2368","777 Broad Street","","Regina","sk","S4R 8G3","Western","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-regina.ca","https://www.mercedes-benz-regina.ca/service/schedule-service/","https://www.mercedes-benz-regina.ca/new-vehicles/","ca","en","StarEai","11/15/2018","StarEai","11/15/2018"
"8448","53.5588806","-113.6223536","Mercedes-Benz Edmonton West","GS0002601","780-484-9000","780-484-8827","17407 - 111 Avenue","","Edmonton","ab","T5S 0A1","Western","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-edmontonwest.ca","https://www.mercedes-benz-edmontonwest.ca/service/schedule-service/","https://www.mercedes-benz-edmontonwest.ca/new-vehicles/mercedes-benz-vehicles/","ca","en","StarEai","11/16/2018","StarEai","11/16/2018"
"8600","51.1555974","-114.0030676","Mercedes-Benz Country Hills","GS0052708","403-930-7778","","2450 Country Hills Blvd N.E.","","Calgary","ab","T3J 1X1","Western","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-countryhills.ca","https://www.mercedes-benz-countryhills.ca/service/schedule-service/","https://www.mercedes-benz-countryhills.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","11/17/2018","StarEai","11/17/2018"
"8610","53.4159986","-113.496822","Mercedes-Benz Heritage Valley","GS0018837","780-431-5100","780-431-5144","2120 103A St. SW","","Edmonton","ab","T6W 2P6","Western","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-heritagevalley.ca","https://www.mercedes-benz-heritagevalley.ca/owners/book-service-appointment/","https://www.mercedes-benz-heritagevalley.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible%7CCoupe%7CHatchback%7CSUV%7CSedan","ca","en","StarEai","11/18/2018","StarEai","11/18/2018"
"8628","50.9854691","-114.0316226","Lone Star Mercedes-Benz","GS0002602","403-253-1333","403-259-5687","10 Heritage Meadows Road S.E.","","Calgary","ab","T2H 3C1","Western","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-lonestarcalgary.ca","https://www.mercedes-benz-lonestarcalgary.ca/owners/book-service-appointment/","https://www.mercedes-benz-lonestarcalgary.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible%7CCoupe%7CHatchback%7CSUV%7CSedan","ca","en","StarEai","11/19/2018","StarEai","11/19/2018"
"8741","51.045053","-114.114661","Mercedes-Benz Downtown Calgary Service","GS0002603","403-232-6401","403-232-6565","2312 - 10th Avenue S.W.","","Calgary","ab","T3C 0K6","Western","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-downtowncalgary.ca","https://www.mercedes-benz-downtowncalgary.ca/owners/book-service-appointment/","https://www.mercedes-benz-downtowncalgary.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible|Coupe|Hatchback|SUV|Sedan","ca","en","StarEai","11/21/2018","StarEai","11/21/2018"
"9317","49.8899921","-119.4275254","Kelowna Mercedes-Benz","GS0002605","250-712-0505","250-712-0606","2580 Enterprise Way","","Kelowna","bc","V1X 7X5","Western","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-kelowna.ca","https://www.mercedes-benz-kelowna.ca/owners/book-service-appointment/","https://www.mercedes-benz-kelowna.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible|Coupe|Hatchback|SUV|Sedan","ca","en","StarEai","11/22/2018","StarEai","11/22/2018"
"9357","49.1910653","-122.7927968","Mercedes-Benz Surrey","GS0068421","604-581-7662","604-581-7699","15508 -104th Ave.","","Surrey","bc","V3R 1N8","Western","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-surrey.ca","https://www.mercedes-benz-surrey.ca/owners/book-service-appointment/","https://www.mercedes-benz-surrey.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible%7CCoupe%7CHatchback%7CSUV%7CSedan","ca","en","StarEai","11/23/2018","StarEai","11/23/2018"
"9806","49.1127601","-122.6460048","Mercedes-Benz Langley","GS0037958","604-533-1205","604-533-4109","20801 Langley Bypass","","Langley","bc","V3A 5E8","Western","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-langley.ca","https://www.mercedes-benz-langley.ca/service/schedule-service/","https://www.mercedes-benz-langley.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","11/24/2018","StarEai","11/24/2018"
"9808","49.2032086","-124.0031482","Mercedes-Benz Nanaimo","GS0019693","250-585-8960","250-585-7359","2472 Kenworth Road","","Nanaimo","bc","V9T 3Y3","Western","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-nanaimo.ca","https://www.mercedes-benz-nanaimo.ca/service/schedule-service/","https://www.mercedes-benz-nanaimo.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","11/25/2018","StarEai","11/25/2018"
"9818","48.4370984","-123.3678594","Three Point Motors - Victoria","GS0019692","250-385-6737","250-385-2825","2546 Government St.","","Victoria","bc","V8T 4P7","Western","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-threepointmotors.ca","https://www.mercedes-benz-threepointmotors.ca/service/schedule-service/","https://www.mercedes-benz-threepointmotors.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","11/26/2018","StarEai","11/26/2018"
"9819","50.6624064","-120.3552507","Mercedes-Benz Kamloops","GS0018397","250-374-1103","250-374-1162","695C Laval Crescent","","Kamloops","bc","V2C 5P2","Western","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-kamloops.ca","https://www.mercedes-benz-kamloops.ca/owners/book-service-appointment/","https://www.mercedes-benz-kamloops.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible|Coupe|Hatchback|SUV|Sedan|Wagon","ca","en","StarEai","11/27/2018","StarEai","11/27/2018"
"9905","49.2710212","-123.092171","Mercedes-Benz Vancouver","GS0002611","604-736-7411","604-736-0313","550 Terminal Avenue","","Vancouver","bc","V6A 0C3","Western","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-vancouver.ca","https://www.mercedes-benz-vancouver.ca/service/schedule-service/","https://www.mercedes-benz-vancouver.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","11/28/2018","StarEai","11/28/2018"
"9906","49.3234667","-123.1124447","Mercedes-Benz North Vancouver","GS0002612","604-984-9351","604-984-2456","1375 Marine Drive","","North Vancouver","bc","V7P 3E5","Western","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-northvancouver.ca","https://www.mercedes-benz-north-vancouver.ca/service/schedule-service/","https://www.mercedes-benz-north-vancouver.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","11/29/2018","StarEai","11/29/2018"
"9927","49.1943917","-123.0764189","Mercedes-Benz Richmond Service","GS0002607","604-278-7662","604-304-0182","13466 Verdun Place","","Richmond","bc","V6V 1V2","Western","Y","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-richmond.ca","https://www.mercedes-benz-richmond.ca/service/schedule-service/","https://www.mercedes-benz-richmond.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","12/1/2018","StarEai","12/1/2018"
"9928","49.2634441","-123.0272472","Mercedes-Benz Boundary","GS0002614","604-639-3300","604-639-3301","3550 Lougheed Highway","","Vancouver","bc","V5M 2A3","Western","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-boundary.ca","https://www.mercedes-benz-boundary.ca/service/schedule-service/","https://www.mercedes-benz-boundary.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","12/2/2018","StarEai","12/2/2018"
"5478","45.032022","-74.775499","Fairview Garage Ltd.","GS0014997","613-933-3874","613-933-8455","2015 Vincent Massey Drive","","Cornwall","on","K6H 5S7","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-fairview.ca/","https://www.mercedes-benz-fairview.ca/owners/book-service-appointment/","https://www.mercedes-benz-fairview.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;sort_order=ASCbenz-passenger-cars/","ca","en","StarEai","12/3/2018","StarEai","12/3/2018"
"5315","48.4087317","-89.2446692","Lakehead Motors","GS0002584","807-345-6581","807-345-4733","951 Memorial Avenue","","Thunder Bay","on","P7B 4A1","Central","N","N","N","","N","","mb","sm","sp","http://www.lakeheadmotors.ca","","http://www.lakeheadmotors.ca/service/appointment/","ca","en","StarEai","12/4/2018","StarEai","12/4/2018"


